Project,Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
Ant-ivy,org.junit.Assert,org.junit.Assert,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.commons.httpclient.methods.HeadMethod,HeadMethod,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.commons.httpclient.HttpClient,HttpClient,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.commons.cli.Option,Option,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.commons.cli.HelpFormatter,HelpFormatter,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.ivy.ant.AddPathTask,AddPathTask,Public Class,12,0,4,0,1,4,1,14,0,0,55,6,0.11,8,8,18,18,0,0,24,21,12,3,75,4,2,1,12,61,61,0,0,12,22,38,15,No
Ant-ivy,org.apache.tools.ant.BuildException,BuildException,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.tools.ant.types.DirSet,DirSet,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.tools.ant.types.FileList,FileList,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.tools.ant.types.FileSet,FileSet,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.tools.ant.types.Path,Path,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.tools.ant.types.Path.PathElement,PathElement,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.tools.ant.Project,Project,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.tools.ant.Task,Task,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.tools.ant.taskdefs.Ant,Ant,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.ivy.ant.AntBuildTrigger,AntBuildTrigger,Public Class,21,0,7,0,2,7,2,20,0,0,87,23,0.26,15,15,24,24,0,0,51,43,12,5,130,9,2,4,12,80,73,3,0,9,39,61,21,No
Ant-ivy,org.apache.tools.ant.taskdefs.Property,Property,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.ivy.core.IvyContext,IvyContext,Public Class,29,0,6,4,2,10,1,37,7,1,195,123,0.63,20,20,55,51,0,0,103,97,22,6,355,5,1,2,29,89,77,2,0,27,79,132,50,Yes
Ant-ivy,org.apache.ivy.core.IvyPatternHelper,IvyPatternHelper,Public Final Class,26,1,12,0,3,13,1,75,25,13,382,27,0.07,22,22,115,105,0,0,256,204,1,0,483,23,1,4,26,0,0,4,0,22,190,268,82,Yes
Ant-ivy,org.apache.ivy.core.event.IvyEvent,IvyEvent,Public Class,13,0,4,1,1,5,1,16,0,0,59,28,0.47,10,10,19,19,0,8,28,25,13,3,103,2,1,1,13,77,51,0,7,6,28,43,14,No
Ant-ivy,org.apache.ivy.plugins.trigger.AbstractTrigger,AbstractTrigger,Public Abstract Class,9,0,3,0,1,3,2,13,0,0,36,8,0.22,6,6,14,14,0,4,12,11,9,4,57,2,1,1,9,78,61,2,0,7,14,25,10,No
Ant-ivy,org.apache.ivy.util.Message,Message,Public Final Class,26,0,5,0,1,5,1,33,25,7,134,27,0.2,10,10,34,34,0,0,73,55,1,0,194,6,1,1,26,94,94,2,0,24,54,88,37,Yes
Ant-ivy,org.apache.ivy.ant.IvyTask,IvyTask,Public Abstract Class,29,0,7,1,2,7,1,33,1,1,194,23,0.12,20,20,46,43,0,22,112,94,28,2,250,4,2,2,29,89,84,1,21,7,80,129,47,Yes
Ant-ivy,org.apache.ivy.core.settings.IvySettings,IvySettings,Public Class,169,0,6,1,2,7,11,244,4,1,1110,110,0.1,106,106,289,286,0,0,633,542,165,48,1463,8,1,5,169,98,96,15,0,154,486,767,264,Yes
Ant-ivy,org.apache.ivy.ant.AntCallTrigger,AntCallTrigger,Public Class,18,1,6,0,2,6,2,17,0,0,59,18,0.31,13,13,19,20,0,0,34,31,9,4,94,6,2,2,9,72,67,2,0,7,30,45,15,No
Ant-ivy,org.apache.tools.ant.taskdefs.CallTarget,CallTarget,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.ivy.ant.AntMessageLogger,AntMessageLogger,Public Class,26,1,9,4,2,15,1,20,1,1,71,31,0.44,7,7,15,23,0,1,42,28,6,3,122,3,2,2,7,48,48,0,1,6,28,48,11,No
Ant-ivy,org.apache.ivy.ant.AntMessageLogger.register.(Anon_1),(Anon_1),Anonymous Class,7,0,3,1,1,4,1,7,0,0,22,5,0.23,4,4,0,8,0,0,14,5,7,1,34,2,2,1,7,71,71,0,0,7,5,13,8,No
Ant-ivy,org.apache.tools.ant.BuildEvent,BuildEvent,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.tools.ant.BuildListener,BuildListener,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.tools.ant.ProjectComponent,ProjectComponent,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.ivy.Ivy,Ivy,Public Class,74,0,7,2,1,9,1,105,6,4,559,245,0.44,55,55,122,107,0,0,310,262,68,14,908,11,1,2,74,93,83,2,0,72,219,359,94,Yes
Ant-ivy,org.apache.ivy.util.AbstractMessageLogger,AbstractMessageLogger,Public Abstract Class,19,0,4,0,1,4,2,23,0,0,70,14,0.2,5,5,24,24,0,3,30,29,19,4,107,2,1,1,19,82,74,0,2,17,30,50,19,No
Ant-ivy,org.apache.ivy.util.Checks,Checks,Public Final Class,4,0,6,3,2,8,1,3,3,0,24,13,0.54,4,4,6,6,0,0,11,11,1,0,40,2,1,1,4,0,0,1,0,3,8,16,7,No
Ant-ivy,org.apache.ivy.util.MessageLoggerEngine,MessageLoggerEngine,Public Class,26,0,4,1,1,5,2,32,0,0,109,40,0.37,8,8,33,35,0,0,50,49,26,5,181,2,1,1,26,90,61,2,0,24,45,79,32,No
Ant-ivy,org.apache.ivy.ant.AntWorkspaceResolver,AntWorkspaceResolver,Public Class,6,0,5,0,2,5,1,31,0,0,152,2,0.01,9,9,47,48,0,0,88,72,6,5,185,3,2,2,6,80,80,1,0,5,67,108,9,No
Ant-ivy,org.apache.ivy.ant.AntWorkspaceResolver.Resolver,Resolver,Private Class,79,1,24,1,5,25,1,9,0,0,97,2,0.02,35,35,25,26,0,0,66,51,4,1,108,7,3,5,4,50,25,1,1,2,42,68,20,No
Ant-ivy,org.apache.ivy.ant.AntWorkspaceResolver.WorkspaceArtifact,WorkspaceArtifact,Public Static Final Class,4,0,3,0,1,3,1,8,0,0,18,0,0,1,1,9,9,0,0,4,4,4,4,26,1,1,0,4,75,75,0,0,4,8,13,4,No
Ant-ivy,org.apache.tools.ant.types.DataType,DataType,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.tools.ant.types.resources.FileResource,FileResource,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.tools.ant.types.Resource,Resource,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.tools.ant.types.ResourceCollection,ResourceCollection,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.ivy.core.module.descriptor.DefaultArtifact,DefaultArtifact,Public Class,30,0,4,0,1,4,1,25,7,0,92,3,0.03,7,7,32,26,0,0,37,29,14,4,120,3,2,1,21,85,33,0,0,21,31,55,23,No
Ant-ivy,org.apache.ivy.core.report.ArtifactDownloadReport,ArtifactDownloadReport,Public Class,25,0,4,0,1,4,1,35,0,1,110,26,0.24,5,5,39,39,0,1,46,38,25,9,171,5,1,2,25,88,88,0,0,25,45,77,33,Yes
Ant-ivy,org.apache.ivy.core.report.DownloadReport,DownloadReport,Public Class,4,0,5,0,2,5,1,4,0,0,21,3,0.14,7,7,7,8,0,0,9,9,4,1,28,3,1,2,4,0,0,0,0,4,7,15,6,No
Ant-ivy,org.apache.ivy.core.report.DownloadStatus,DownloadStatus,Public Final Class,3,0,6,3,2,9,1,6,1,3,24,14,0.58,2,2,8,8,0,0,12,12,2,1,44,4,1,1,3,0,0,1,0,2,10,17,6,No
Ant-ivy,org.apache.ivy.core.resolve.DownloadOptions,DownloadOptions,Public Class,5,0,2,0,1,2,1,2,0,0,4,0,0,0,0,2,2,0,0,0,0,1,0,6,1,2,0,1,0,0,0,0,1,0,2,1,No
Ant-ivy,org.apache.ivy.core.resolve.ResolveData,ResolveData,Public Class,29,1,6,2,2,9,1,49,2,0,179,72,0.4,26,26,58,60,3,0,95,87,27,6,300,7,1,3,29,83,75,2,0,24,79,130,49,Yes
Ant-ivy,org.apache.ivy.core.resolve.ResolvedModuleRevision,ResolvedModuleRevision,Public Class,12,0,4,3,1,7,1,18,0,0,52,44,0.85,6,6,20,18,0,0,20,19,12,5,114,1,1,0,12,73,68,0,0,12,24,37,12,No
Ant-ivy,org.apache.ivy.plugins.parser.ModuleDescriptorParserRegistry,ModuleDescriptorParserRegistry,Public Final Class,11,0,5,1,2,7,1,10,1,1,47,10,0.21,14,14,15,14,0,0,23,22,7,1,67,3,2,2,8,50,13,1,0,7,18,32,12,No
Ant-ivy,org.apache.ivy.plugins.resolver.AbstractWorkspaceResolver,AbstractWorkspaceResolver,Public Abstract Class,75,3,24,2,5,29,1,30,0,0,149,12,0.08,32,32,31,35,0,1,105,91,7,2,191,21,2,3,7,67,67,0,3,4,72,110,32,Yes
Ant-ivy,org.apache.ivy.plugins.resolver.AbstractResolver,AbstractResolver,Public Abstract Class,68,0,5,1,1,6,4,101,0,0,424,55,0.13,48,48,118,110,0,5,205,160,68,15,579,4,1,3,68,96,86,6,21,41,148,263,96,Yes
Ant-ivy,org.apache.ivy.core.module.id.ModuleRevisionId,ModuleRevisionId,Public Class,33,0,8,2,2,10,1,44,11,8,211,55,0.26,16,16,66,56,0,0,128,91,14,4,310,9,2,2,25,90,46,4,0,21,88,132,48,Yes
Ant-ivy,org.apache.ivy.core.module.id.ModuleId,ModuleId,Public Class,13,0,6,5,2,12,2,23,4,3,95,81,0.85,11,11,31,27,0,0,52,43,9,4,199,3,1,1,13,71,50,0,0,13,40,63,23,No
Ant-ivy,org.apache.ivy.ant.BuildOBRTask,BuildOBRTask,Public Class,89,1,12,0,3,13,1,26,0,0,128,3,0.02,28,28,32,32,0,0,80,64,10,8,157,17,5,2,10,78,78,0,1,9,55,88,29,Yes
Ant-ivy,org.apache.ivy.ant.BuildOBRTask.doExecute.AntMessageLogger2,AntMessageLogger2,Class,27,0,3,0,1,3,1,0,0,0,5,0,0,1,1,2,2,1,0,1,1,1,0,5,1,3,0,1,0,0,0,0,0,1,3,1,Yes
Ant-ivy,org.xml.sax.ContentHandler,ContentHandler,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.xml.sax.SAXException,SAXException,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.ivy.core.cache.DefaultRepositoryCacheManager,DefaultRepositoryCacheManager,Public Class,85,0,12,2,2,15,3,173,0,11,1118,233,0.21,81,81,297,260,1,0,743,609,85,17,1523,22,1,8,85,97,84,31,1,52,516,751,211,Yes
Ant-ivy,org.apache.ivy.osgi.obr.xml.OBRXMLWriter,OBRXMLWriter,Public Class,15,0,15,0,3,15,1,16,15,0,226,2,0.01,34,34,48,47,0,0,157,137,0,0,244,9,1,4,15,0,0,12,0,3,115,164,47,Yes
Ant-ivy,org.apache.ivy.osgi.repo.ArtifactReportManifestIterable,ArtifactReportManifestIterable,Public Class,2,0,8,0,2,8,2,13,0,0,97,1,0.01,9,9,22,23,0,0,63,46,2,2,111,3,1,2,2,50,50,0,0,2,40,64,4,No
Ant-ivy,org.apache.ivy.osgi.repo.FSManifestIterable,FSManifestIterable,Public Class,15,0,5,1,1,5,1,15,0,4,59,19,0.32,15,15,20,20,0,0,31,19,9,2,93,3,2,1,9,78,78,0,4,5,21,36,11,No
Ant-ivy,org.apache.ivy.osgi.repo.ManifestAndLocation,ManifestAndLocation,Public Class,4,0,4,0,1,4,1,7,0,0,19,6,0.32,2,2,8,8,0,0,6,6,4,3,32,1,1,0,4,50,50,0,0,4,9,14,4,No
Ant-ivy,org.apache.ivy.osgi.repo.ResolverManifestIterable,ResolverManifestIterable,Public Class,2,0,3,0,1,3,2,24,0,0,132,3,0.02,3,3,35,34,0,0,83,71,2,1,159,1,1,0,2,50,50,0,0,2,74,99,2,No
Ant-ivy,org.apache.ivy.plugins.resolver.BasicResolver,BasicResolver,Public Abstract Class,126,1,15,1,3,17,1,116,0,3,861,99,0.11,76,76,207,191,0,2,595,461,58,11,1075,22,2,4,58,96,92,10,19,29,374,565,158,Yes
Ant-ivy,org.apache.ivy.ant.IvyCacheTask,IvyCacheTask,Public Abstract Class,79,2,22,0,5,24,1,6,0,0,46,4,0.09,20,20,15,16,0,4,31,27,2,0,56,7,4,3,2,0,0,1,1,0,19,34,10,No
Ant-ivy,org.apache.ivy.ant.ConvertManifestTask,ConvertManifestTask,Public Class,33,1,11,0,3,12,1,11,0,0,50,0,0,14,14,12,11,0,0,30,22,4,3,61,9,3,2,4,50,50,0,0,4,20,32,12,No
Ant-ivy,org.apache.ivy.osgi.core.BundleInfo,BundleInfo,Public Class,43,0,6,0,2,6,1,66,0,5,274,6,0.02,12,12,74,79,0,0,146,134,43,17,346,27,1,2,43,91,91,0,0,43,119,203,87,Yes
Ant-ivy,org.apache.ivy.osgi.core.BundleInfoAdapter,BundleInfoAdapter,Public Class,10,2,24,2,5,27,1,40,10,8,256,15,0.06,43,43,69,66,0,0,183,138,0,0,309,17,1,4,10,0,0,3,0,7,114,180,54,Yes
Ant-ivy,org.apache.ivy.osgi.core.ExecutionEnvironmentProfileProvider,ExecutionEnvironmentProfileProvider,Public Class,5,1,14,1,3,16,1,18,3,3,81,3,0.04,13,13,27,25,0,0,50,43,2,1,102,8,1,3,5,60,60,1,0,4,34,56,16,No
Ant-ivy,org.apache.ivy.osgi.core.ManifestParser,ManifestParser,Public Class,10,2,18,1,4,21,1,44,10,17,198,18,0.09,24,24,75,70,0,0,143,101,0,0,260,12,1,4,10,0,0,4,0,6,98,143,35,No
Ant-ivy,org.apache.ivy.osgi.core.OSGiManifestParser,OSGiManifestParser,Public Class,9,0,5,0,1,5,2,11,1,1,53,0,0,25,25,19,15,0,0,25,21,8,1,64,2,1,2,9,78,67,0,0,9,18,32,11,No
Ant-ivy,org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter,XmlModuleDescriptorWriter,Public Final Class,20,1,20,1,5,22,1,32,19,0,407,27,0.07,38,38,59,72,0,0,285,234,1,0,466,17,1,4,20,0,0,16,2,2,167,280,93,Yes
Ant-ivy,org.apache.ivy.ant.FixDepsTask,FixDepsTask,Public Class,80,1,10,0,2,12,1,15,0,0,45,0,0,11,11,16,16,0,0,23,20,3,2,60,5,4,1,3,33,33,0,0,3,19,31,7,No
Ant-ivy,org.apache.ivy.ant.FixDepsTask.Keep,Keep,Public Static Class,2,0,3,0,1,3,1,4,0,0,10,0,0,1,1,5,5,0,0,2,2,2,2,14,1,1,0,2,50,50,0,0,2,4,7,2,No
Ant-ivy,org.apache.ivy.core.report.ResolveReport,ResolveReport,Public Class,33,0,7,2,2,10,1,47,0,0,250,76,0.3,30,30,68,85,0,0,135,128,33,9,373,11,1,3,33,89,87,2,0,31,99,193,70,Yes
Ant-ivy,org.apache.ivy.ant.IvyPostResolveTask,IvyPostResolveTask,Public Abstract Class,77,0,6,0,2,7,1,81,0,0,323,13,0.04,24,24,89,89,0,8,192,154,48,19,417,17,3,3,48,95,90,1,8,39,149,225,79,Yes
Ant-ivy,org.apache.ivy.ant.IvyAntSettings,IvyAntSettings,Public Class,27,0,8,1,2,9,1,58,3,0,258,32,0.12,27,27,69,68,1,0,155,118,24,10,348,8,2,4,27,90,73,3,1,22,112,172,50,Yes
Ant-ivy,org.apache.ivy.ant.IvyAntSettings.Credentials,Credentials,Public Static Class,8,0,3,0,1,3,1,11,0,0,30,0,0,2,2,13,13,0,0,8,8,8,4,41,1,1,0,8,75,75,0,0,8,12,21,8,Yes
Ant-ivy,org.apache.ivy.ant.IvyAntSettings.createIvyEngine.(Anon_1),(Anon_1),Anonymous Class,1,0,3,0,1,3,1,0,0,0,4,0,0,2,2,1,1,0,0,3,1,1,0,4,1,2,0,1,0,0,0,0,1,1,2,1,Yes
Ant-ivy,org.apache.ivy.util.url.CredentialsStore,CredentialsStore,Public Final Class,4,0,5,0,1,5,1,7,0,3,24,6,0.25,7,7,10,10,0,0,13,13,4,0,37,2,1,1,4,0,0,1,0,3,12,18,5,No
Ant-ivy,org.apache.ivy.util.url.URLHandlerDispatcher,URLHandlerDispatcher,Public Class,25,0,6,0,2,6,2,28,1,0,155,5,0.03,13,13,70,39,0,0,59,54,24,2,188,3,1,1,25,86,14,1,0,24,46,83,38,No
Ant-ivy,org.apache.ivy.util.url.URLHandlerRegistry,URLHandlerRegistry,Public Final Class,4,0,6,3,1,8,1,5,3,1,27,13,0.48,8,8,11,8,0,0,13,10,1,0,45,2,1,1,4,50,50,1,0,3,9,15,5,No
Ant-ivy,org.apache.ivy.ant.IvyAntVariableContainer,IvyAntVariableContainer,Class,15,0,8,2,2,11,2,9,0,0,54,14,0.26,8,8,14,14,0,0,31,29,6,2,77,4,2,2,6,33,33,1,0,5,23,38,13,No
Ant-ivy,org.apache.ivy.util.StringUtils,StringUtils,Public Final Class,14,0,8,5,3,13,1,15,13,1,128,81,0.63,10,10,39,30,0,0,76,61,1,0,223,5,1,2,14,0,0,2,0,12,46,84,35,Yes
Ant-ivy,org.apache.ivy.core.settings.IvyVariableContainerImpl,IvyVariableContainerImpl,Public Class,9,0,5,0,1,6,2,12,0,0,53,11,0.21,7,7,14,14,0,1,26,21,9,2,76,2,1,1,9,50,50,0,3,6,21,35,13,No
Ant-ivy,org.apache.ivy.ant.IvyArtifactProperty,IvyArtifactProperty,Public Class,84,0,7,0,2,7,1,12,0,0,51,3,0.06,12,12,19,19,0,0,28,23,7,3,66,5,4,3,7,71,57,1,0,6,21,36,12,No
Ant-ivy,org.apache.ivy.core.resolve.ResolveOptions,ResolveOptions,Public Class,36,0,4,1,1,5,1,49,2,3,145,88,0.61,9,9,51,50,0,0,75,60,30,13,282,2,2,1,32,90,90,0,0,32,75,109,33,Yes
Ant-ivy,org.apache.ivy.plugins.report.XmlReportParser,XmlReportParser,Public Class,8,0,5,1,1,6,1,43,0,0,234,10,0.04,9,9,68,64,0,0,154,119,8,1,287,3,1,1,8,0,0,0,0,8,110,158,10,Yes
Ant-ivy,org.xml.sax.helpers.AttributesImpl,AttributesImpl,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.ivy.ant.IvyArtifactReport,IvyArtifactReport,Public Class,90,1,13,0,2,15,1,32,0,0,178,6,0.03,36,36,55,45,0,0,123,99,13,2,216,7,4,6,13,73,73,7,0,6,86,121,31,No
Ant-ivy,org.apache.ivy.core.cache.ArtifactOrigin,ArtifactOrigin,Public Class,16,0,5,3,2,8,1,25,4,2,85,49,0.58,5,5,27,26,0,0,40,35,12,5,159,7,1,2,16,71,63,0,0,16,38,61,25,No
Ant-ivy,org.apache.ivy.core.resolve.IvyNode,IvyNode,Public Class,102,0,9,2,2,11,2,153,1,1,904,235,0.26,71,71,223,216,3,0,554,471,101,17,1289,19,1,7,102,93,87,22,1,76,371,615,222,Yes
Ant-ivy,org.apache.ivy.core.retrieve.RetrieveOptions,RetrieveOptions,Public Class,28,0,4,1,1,5,1,39,0,4,114,48,0.42,6,6,43,40,0,0,59,46,24,11,201,2,2,0,24,88,88,0,0,24,61,86,25,Yes
Ant-ivy,org.apache.ivy.core.LogOptions,LogOptions,Public Class,4,0,3,0,1,3,1,7,0,3,18,13,0.72,1,1,9,9,0,3,8,4,4,1,38,1,1,0,4,25,25,0,0,4,8,13,4,No
Ant-ivy,org.apache.ivy.core.resolve.ResolveEngine,ResolveEngine,Public Class,33,2,23,9,5,33,1,104,0,0,750,303,0.4,68,68,159,156,0,0,543,419,33,4,1156,25,1,7,33,80,67,13,0,20,305,490,163,Yes
Ant-ivy,org.apache.ivy.core.retrieve.RetrieveEngine,RetrieveEngine,Public Class,9,4,38,5,8,47,1,47,0,1,344,49,0.14,46,46,95,91,0,0,259,212,9,2,438,27,1,6,9,67,50,5,0,4,164,242,70,Yes
Ant-ivy,org.apache.tools.ant.DirectoryScanner,DirectoryScanner,Unknown Class,7,0,6,0,1,7,1,8,0,0,32,1,0.03,6,6,12,11,0,0,15,12,4,1,46,2,1,1,4,25,15,0,0,3,14,23,6,No
Ant-ivy,org.apache.ivy.ant.IvyBuildList,IvyBuildList,Public Class,69,1,9,2,2,12,1,112,0,1,438,70,0.16,37,37,142,149,0,0,264,218,40,15,620,22,3,5,40,93,91,10,0,30,195,317,96,Yes
