Project,Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
wicket,org.apache.wicket.arquillian.testing.pages.ListContacts.ListContacts.(Anon_1),(Anon_1),Anonymous Class,322,1,13,0,1,14,1,2,0,0,14,1,0.07,4,4,1,3,0,0,12,6,1,0,17,1,6,0,1,0,0,0,1,0,6,8,1,No
wicket,org.apache.wicket.arquillian.testing.pages.ListContacts.ListContacts.(Anon_1).populateItem.(Anon_2),(Anon_2),Anonymous Class,315,0,5,0,1,5,1,1,0,0,6,0,0,5,5,0,1,0,0,5,2,1,0,7,1,6,0,1,0,0,0,0,1,2,3,1,No
wicket,org.apache.wicket.markup.html.basic.Label,Label,Public Class,218,0,5,6,1,11,1,6,0,1,30,69,2.3,8,8,9,7,0,29,8,7,5,0,105,2,3,1,5,0,0,0,1,4,7,14,6,No
wicket,org.apache.wicket.markup.html.link.Link,Link,Public Abstract Generic Class,314,0,9,6,2,16,3,32,0,1,195,194,0.99,12,12,42,32,0,157,77,59,21,3,421,9,5,5,21,88,83,0,6,15,50,86,35,Yes
wicket,org.apache.wicket.markup.html.list.ListItem,ListItem,Public Generic Class,304,0,5,3,1,8,3,8,0,1,43,34,0.79,5,5,17,10,0,2,9,8,8,0,85,1,6,0,8,0,0,0,0,8,9,18,8,No
wicket,org.apache.wicket.markup.html.list.ListView,ListView,Public Abstract Generic Class,321,1,11,8,2,19,1,59,0,1,271,294,1.08,14,14,54,59,0,41,124,92,26,3,624,9,5,5,26,89,87,0,8,18,88,139,42,Yes
wicket,org.apache.wicket.arquillian.testing.util.ResourceWebApplicationPath,ResourceWebApplicationPath,Public Final Class,3,0,10,3,2,13,2,6,0,1,35,18,0.51,8,8,10,8,0,0,11,9,3,2,59,4,1,3,3,17,17,0,0,3,9,16,6,No
wicket,org.apache.wicket.core.util.resource.UrlResourceStream,UrlResourceStream,Public Class,20,1,12,3,2,16,2,30,0,2,146,62,0.42,19,19,38,30,0,0,58,51,11,3,238,5,2,3,11,67,42,2,0,9,45,73,24,Yes
wicket,org.apache.wicket.arquillian.testing.WicketJavaEEApplication,WicketJavaEEApplication,Public Class,150,1,7,2,1,10,1,9,0,0,22,15,0.68,12,12,7,5,0,1,10,9,3,0,46,2,3,1,3,0,0,0,2,1,9,14,4,No
wicket,org.apache.wicket.Page,Page,Public Abstract Class,330,1,10,6,2,17,3,105,0,6,552,335,0.61,33,33,111,92,7,4,241,190,51,6,992,10,3,6,51,93,88,5,10,29,154,263,93,Yes
wicket,org.apache.wicket.cdi.CdiConfiguration,CdiConfiguration,Public Class,7,1,7,3,1,11,1,15,1,1,58,30,0.52,17,17,13,13,0,0,27,23,6,2,103,3,1,1,7,71,64,0,0,7,24,34,9,No
wicket,org.apache.wicket.cdi.ConversationPropagation,ConversationPropagation,Public Enum Type,2,0,0,0,0,0,2,0,0,0,23,16,0.7,1,1,13,4,0,3,3,3,2,3,39,0,1,0,2,,,0,0,2,4,7,0,No
wicket,org.apache.wicket.protocol.http.WebApplication,WebApplication,Public Abstract Class,147,1,11,8,2,20,1,99,1,2,534,387,0.72,85,85,118,106,3,39,241,203,43,8,1020,10,2,3,44,95,91,1,4,36,167,273,92,Yes
wicket,org.apache.wicket.settings.ResourceSettings,ResourceSettings,Public Class,40,0,6,8,1,14,2,62,0,0,263,383,1.46,41,41,68,66,0,0,108,92,40,21,708,4,1,3,40,95,95,0,0,40,101,152,49,Yes
wicket,org.apache.wicket.arquillian.testing.ApacheLicenceHeaderTest,ApacheLicenceHeaderTest,Public Class,7,0,3,7,1,10,1,0,0,0,6,14,2.33,0,0,2,2,0,0,0,0,1,0,20,1,3,0,1,0,0,0,0,1,0,2,1,No
wicket,org.apache.wicket.util.license.ApacheLicenseHeaderTestCase,ApacheLicenseHeaderTestCase,Public Abstract Class,6,4,20,5,3,28,1,46,0,2,248,43,0.17,25,25,54,56,0,23,128,101,6,11,337,5,2,4,6,77,76,3,0,3,82,134,16,Yes
wicket,org.apache.wicket.arquillian.testing.deployment.AbstractDeploymentTest,AbstractDeploymentTest,Public Abstract Class,4,2,16,9,2,28,1,15,1,3,73,53,0.73,18,18,20,15,0,2,49,22,3,1,141,2,1,1,4,50,50,0,1,3,24,31,6,No
wicket,org.apache.wicket.arquillian.testing.TestWicketJavaEEApplication,TestWicketJavaEEApplication,Public Class,151,0,6,0,1,6,1,1,0,0,9,7,0.78,3,3,3,2,0,0,2,1,1,0,17,1,4,0,1,0,0,0,1,0,1,3,1,No
wicket,org.apache.wicket.util.tester.WicketTester,WicketTester,Public Class,170,0,7,7,1,15,1,73,1,1,356,470,1.32,41,41,94,88,0,8,150,134,48,0,899,7,2,3,49,0,0,3,0,46,122,194,69,Yes
wicket,org.apache.wicket.Application,Application,Public Abstract Class,103,0,8,5,2,13,3,191,4,5,896,665,0.74,117,117,208,204,1,1,403,354,99,44,1743,12,1,6,103,98,96,6,12,84,337,507,150,Yes
wicket,org.apache.wicket.arquillian.testing.pages.InsertContactTest,InsertContactTest,Public Class,7,2,14,0,1,17,1,18,0,8,58,18,0.31,19,19,26,21,0,0,37,28,3,1,94,2,2,1,3,67,67,0,0,3,37,43,4,No
wicket,org.apache.wicket.util.tester.FormTester,FormTester,Public Class,24,1,12,9,2,22,1,78,2,0,482,314,0.65,31,31,96,85,0,0,225,177,22,7,874,5,1,3,24,82,66,7,1,16,148,235,47,Yes
wicket,org.apache.wicket.util.tester.BaseWicketTester,BaseWicketTester,Public Class,121,1,10,8,2,19,1,298,0,1,1492,1041,0.7,120,120,337,306,0,1,693,568,121,20,2828,17,1,4,121,97,72,13,9,99,501,781,220,Yes
wicket,org.apache.wicket.Session,Session,Public Abstract Class,50,0,8,6,2,14,3,80,2,3,434,390,0.9,39,39,92,90,0,1,176,155,48,13,904,7,1,4,50,95,81,4,2,44,131,222,86,Yes
wicket,org.apache.wicket.arquillian.testing.servletcontext.ArquillianContainerProvidedTest,ArquillianContainerProvidedTest,Public Class,10,0,14,4,2,18,1,9,0,2,90,38,0.42,15,15,21,12,0,0,48,35,6,0,137,2,2,1,6,0,0,1,0,5,32,43,10,No
wicket,org.apache.wicket.osgi.OsgiClashingPackagesTest,OsgiClashingPackagesTest,Public Class,2,2,26,1,5,29,1,17,0,0,107,23,0.21,14,14,31,33,0,0,56,49,2,0,147,5,2,3,2,0,0,1,0,1,37,64,9,Yes
wicket,org.apache.wicket.osgi.OsgiClashingPackagesTest.Project,Project,Private Static Class,6,1,8,2,2,11,1,10,0,0,52,15,0.29,10,10,14,14,0,0,25,19,6,2,77,3,1,2,6,58,50,2,0,4,15,28,11,No
wicket,org.apache.wicket.util.string.Strings,Strings,Public Final Class,42,2,21,11,5,34,1,135,41,6,913,516,0.57,24,24,127,130,0,0,500,416,1,0,1552,31,1,5,42,0,0,5,0,37,339,498,195,Yes
wicket,org.apache.wicket.threadtest.App1Test1,App1Test1,Public Class,1,3,9,7,1,19,1,3,1,0,12,10,0.83,5,5,6,5,0,0,6,4,0,0,25,1,1,0,1,0,0,0,0,1,4,6,1,No
wicket,org.apache.wicket.threadtest.tester.SimpleGetCommand,SimpleGetCommand,Public Class,11,0,9,7,2,16,1,7,0,1,47,37,0.79,10,10,11,10,0,0,19,17,5,1,91,4,3,2,5,60,40,0,1,4,14,24,8,Yes
wicket,org.apache.wicket.threadtest.tester.Tester,Tester,Public Final Class,11,1,14,6,2,21,2,30,2,2,170,70,0.41,19,19,37,38,0,0,84,70,9,6,269,9,1,4,11,79,79,1,0,10,71,97,23,Yes
wicket,org.apache.wicket.threadtest.App1Test2,App1Test2,Public Class,1,3,7,5,1,15,1,3,1,0,10,8,0.8,5,5,5,5,0,0,4,4,0,0,21,1,1,0,1,0,0,0,0,1,4,6,1,No
wicket,org.apache.wicket.threadtest.App1Test3,App1Test3,Public Class,1,3,12,5,2,20,1,3,1,0,15,8,0.53,7,7,5,6,0,0,7,8,0,0,26,2,1,1,1,0,0,0,0,1,8,11,2,No
wicket,org.apache.wicket.threadtest.apps.app1.ResourceTestPage,ResourceTestPage,Public Class,345,7,37,4,1,48,1,8,0,2,42,12,0.29,2,2,10,14,0,0,26,15,1,0,62,1,5,0,1,0,0,0,0,1,18,23,1,No
wicket,org.apache.wicket.threadtest.App2Test1,App2Test1,Public Class,1,6,7,9,1,22,1,7,1,0,10,12,1.2,5,5,5,5,0,0,4,4,0,0,29,1,1,0,1,0,0,0,0,1,4,6,1,No
wicket,org.apache.wicket.threadtest.apps.app1.Contact,Contact,Public Class,14,0,6,3,1,9,2,22,0,1,87,51,0.59,2,2,24,22,0,0,27,20,14,5,160,4,1,1,14,76,70,0,0,14,24,42,17,Yes
wicket,org.apache.wicket.threadtest.apps.app1.ContactDataProvider,ContactDataProvider,Public Class,5,0,4,4,1,8,2,6,0,1,23,25,1.09,6,6,7,7,0,0,5,4,5,0,54,1,1,0,5,0,0,0,1,4,5,11,5,No
wicket,org.apache.wicket.threadtest.apps.app1.ContactsDatabase,ContactsDatabase,Public Class,9,1,12,4,2,16,1,21,0,0,112,40,0.36,11,11,17,22,0,0,56,46,9,5,173,6,1,1,9,56,24,1,2,6,41,61,17,Yes
wicket,org.apache.wicket.threadtest.apps.app1.DatabaseLocator,DatabaseLocator,Public Class,1,0,4,3,1,7,1,0,1,0,7,9,1.29,2,2,2,2,0,0,1,1,0,0,16,1,1,0,1,0,0,0,0,1,1,3,1,No
wicket,org.apache.wicket.threadtest.apps.app1.DetachableContactModel,DetachableContactModel,Public Class,16,0,8,3,2,12,1,9,0,1,54,26,0.48,6,6,13,10,0,0,19,17,6,1,89,4,2,1,6,17,17,0,2,4,15,27,11,Yes
wicket,org.apache.wicket.threadtest.apps.app1.ContactGenerator,ContactGenerator,Public Class,8,0,6,2,1,8,1,13,1,2,59,24,0.41,4,4,20,15,0,0,30,14,7,2,96,2,1,1,8,88,75,4,0,4,17,27,9,No
wicket,org.apache.wicket.threadtest.apps.app1.ContactsDatabase.updateIndecies.(Anon_1),(Anon_1),Anonymous Class,1,0,4,0,1,4,1,0,0,0,5,0,0,1,1,0,1,0,0,2,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
wicket,org.apache.wicket.threadtest.apps.app1.ContactsDatabase.updateIndecies.(Anon_2),(Anon_2),Anonymous Class,1,0,4,0,1,4,1,0,0,0,5,0,0,1,1,0,1,0,0,2,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
wicket,org.apache.wicket.threadtest.apps.app1.ContactsDatabase.updateIndecies.(Anon_3),(Anon_3),Anonymous Class,1,0,4,0,1,4,1,0,0,0,5,0,0,1,1,0,1,0,0,2,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
wicket,org.apache.wicket.threadtest.apps.app1.ContactsDatabase.updateIndecies.(Anon_4),(Anon_4),Anonymous Class,1,0,4,0,1,4,1,0,0,0,5,0,0,1,1,0,1,0,0,2,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
wicket,org.apache.wicket.threadtest.apps.app1.TestApp1,TestApp1,Public Class,152,0,7,2,1,9,1,9,1,0,38,11,0.29,6,6,13,10,0,0,15,9,4,1,58,1,3,0,5,80,80,0,1,4,9,16,5,No
wicket,org.apache.wicket.markup.repeater.RefreshingView,RefreshingView,Public Abstract Generic Class,311,0,8,7,2,15,1,17,0,1,81,120,1.48,11,11,22,21,0,8,34,28,11,1,218,4,6,2,11,78,67,0,6,5,28,44,14,Yes
wicket,org.apache.wicket.model.LoadableDetachableModel,LoadableDetachableModel,Public Abstract Generic Class,10,0,8,5,1,13,2,20,0,2,86,81,0.94,7,7,24,18,0,33,33,24,10,2,187,3,1,2,10,44,39,0,3,7,25,40,12,Yes
wicket,org.apache.wicket.threadtest.apps.app1.FormInputModel,FormInputModel,Public Final Class,27,0,6,5,1,11,2,46,0,1,201,163,0.81,17,17,52,52,0,0,85,59,27,13,409,5,1,2,27,89,89,0,0,27,66,102,32,Yes
wicket,org.apache.wicket.threadtest.apps.app1.FormInputModel.Line,Line,Public Final Class,4,0,4,5,1,9,2,5,0,1,22,22,1,2,2,8,7,0,0,5,4,4,1,49,1,1,0,4,0,0,0,0,4,6,11,4,No
wicket,org.apache.wicket.threadtest.apps.app1.UsPhoneNumber,UsPhoneNumber,Public Class,4,0,4,5,1,9,2,5,0,1,21,26,1.24,2,2,8,7,0,0,5,4,4,1,52,1,1,0,4,0,0,0,0,4,6,11,4,No
wicket,org.apache.wicket.threadtest.apps.app1.Home,Home,Public Class,347,3,20,4,2,27,1,47,0,4,256,73,0.29,11,11,51,65,0,0,145,83,3,1,376,2,5,1,3,67,67,0,0,3,100,133,5,No
wicket,org.apache.wicket.threadtest.apps.app1.Home.ActionPanel,ActionPanel,Private Class,291,1,13,6,1,20,1,2,0,1,17,6,0.35,2,2,3,5,0,0,8,3,1,0,25,1,5,0,1,0,0,0,0,1,5,8,1,No
wicket,org.apache.wicket.threadtest.apps.app1.Home.ActionPanel.ActionPanel.(Anon_1),(Anon_1),Anonymous Class,315,0,5,0,1,5,1,1,0,1,7,0,0,4,4,0,2,0,0,4,1,1,0,8,1,6,0,1,0,0,0,0,1,2,3,1,No
wicket,org.apache.wicket.threadtest.apps.app1.Home.InputForm,InputForm,Private Class,371,8,60,9,1,77,1,18,0,1,124,20,0.16,23,23,18,29,0,0,83,48,2,0,162,1,5,0,2,0,0,0,0,2,56,67,2,No
wicket,org.apache.wicket.threadtest.apps.app1.Home.InputForm.InputForm.(Anon_2),(Anon_2),Anonymous Class,315,0,6,0,1,6,1,1,0,1,8,0,0,4,4,1,3,0,0,5,2,1,0,9,1,6,0,1,0,0,0,0,1,3,4,1,No
wicket,org.apache.wicket.threadtest.apps.app1.Home.InputForm.InputForm.(Anon_3),(Anon_3),Anonymous Class,322,0,5,0,1,5,1,1,0,1,8,0,0,5,5,0,2,0,0,6,2,1,0,9,1,6,0,1,0,0,0,1,0,4,4,1,No
wicket,org.apache.wicket.threadtest.apps.app1.Home.InputForm.InputForm.(Anon_4),(Anon_4),Anonymous Class,322,0,5,0,1,5,1,1,0,1,8,0,0,5,5,0,2,0,0,6,2,1,0,9,1,6,0,1,0,0,0,1,0,4,4,1,No
wicket,org.apache.wicket.threadtest.apps.app1.Home.InputForm.InputForm.(Anon_5),(Anon_5),Anonymous Class,372,2,32,8,2,42,1,3,0,1,34,8,0.24,5,5,0,5,0,0,18,7,1,0,45,2,8,1,1,0,0,0,0,1,7,12,2,No
wicket,org.apache.wicket.threadtest.apps.app1.Home.InputForm.InputForm.(Anon_5).getConverter.(Anon_6),(Anon_6),Anonymous Class,2,0,8,4,2,12,2,2,0,1,18,8,0.44,5,5,0,3,0,0,9,4,2,0,28,2,1,1,2,0,0,0,0,2,4,7,4,No
wicket,org.apache.wicket.threadtest.apps.app1.Home.InputForm.InputForm.(Anon_7),(Anon_7),Anonymous Class,372,0,5,0,1,5,1,1,0,1,7,0,0,5,5,0,2,0,0,4,1,1,0,8,1,8,0,1,0,0,0,0,1,2,3,1,No
wicket,org.apache.wicket.threadtest.apps.app1.Home.InputForm.InputForm.(Anon_8),(Anon_8),Anonymous Class,315,0,5,0,1,5,1,1,0,1,7,0,0,2,2,0,2,0,0,4,1,1,0,8,1,6,0,1,0,0,0,0,1,2,3,1,No
wicket,org.apache.wicket.threadtest.apps.app1.Home.LinesListView,LinesListView,Private Static Final Class,323,0,6,3,1,8,1,2,0,1,15,6,0.4,5,5,5,4,0,0,5,3,2,0,23,1,6,0,2,0,0,0,1,1,4,7,2,No
wicket,org.apache.wicket.threadtest.apps.app1.Home.LocaleChoiceRenderer,LocaleChoiceRenderer,Private Final Class,8,0,4,3,1,7,1,2,0,1,12,9,0.75,3,3,5,4,0,0,2,1,2,0,23,1,2,0,2,0,0,0,0,2,2,5,2,No
wicket,org.apache.wicket.threadtest.apps.app1.Home.LocaleDropDownChoice,LocaleDropDownChoice,Private Final Class,418,0,5,4,1,9,1,3,0,1,18,15,0.83,6,6,7,5,0,0,4,3,3,0,36,1,9,0,3,0,0,0,1,2,4,8,3,No
wicket,org.apache.wicket.threadtest.apps.app1.Home.Home.(Anon_10),(Anon_10),Anonymous Class,341,2,20,0,1,22,1,3,0,1,22,0,0,8,8,1,5,0,0,16,9,1,0,25,1,10,0,1,0,0,0,1,0,11,13,1,No
wicket,org.apache.wicket.threadtest.apps.app1.Home.Home.(Anon_10).populateItem.(Anon_11),(Anon_11),Anonymous Class,5,0,5,0,2,5,1,1,0,1,7,0,0,4,4,0,2,0,0,4,1,1,0,8,2,2,0,1,0,0,0,0,1,2,3,2,No
wicket,org.apache.wicket.threadtest.apps.app1.Home.Home.(Anon_9),(Anon_9),Anonymous Class,315,0,6,0,1,6,1,1,0,1,9,0,0,1,1,0,3,0,0,6,2,1,1,10,1,6,0,1,0,0,0,0,1,4,5,1,No
wicket,org.apache.wicket.AttributeModifier,AttributeModifier,Public Class,34,1,7,8,2,15,2,32,7,3,132,177,1.34,13,13,32,31,0,7,53,46,11,2,341,6,2,3,18,75,44,2,2,14,43,71,28,Yes
wicket,org.apache.wicket.markup.html.WebMarkupContainer,WebMarkupContainer,Public Class,286,0,4,4,1,8,1,7,0,1,32,40,1.25,7,7,9,9,0,79,8,7,7,0,79,1,3,0,7,0,0,0,0,7,8,16,7,No
wicket,org.apache.wicket.markup.html.form.Button,Button,Public Class,368,0,6,8,1,14,2,18,0,1,76,122,1.61,5,5,26,17,0,19,22,20,12,1,216,3,6,1,12,83,83,0,3,9,19,35,15,Yes
wicket,org.apache.wicket.markup.html.form.Check,Check,Public Generic Class,304,1,10,4,2,15,2,28,0,2,136,77,0.57,15,15,36,27,0,0,57,48,13,2,241,11,5,4,13,88,69,0,3,10,41,68,26,Yes
wicket,org.apache.wicket.markup.html.form.CheckBox,CheckBox,Public Class,365,1,9,6,2,16,2,23,0,1,114,100,0.88,12,12,31,23,0,2,44,35,9,0,237,5,6,2,9,0,0,0,4,5,32,52,15,Yes
wicket,org.apache.wicket.markup.html.form.CheckGroup,CheckGroup,Public Generic Class,367,1,10,5,1,16,2,20,0,2,116,81,0.7,16,16,26,21,0,0,51,36,11,0,217,5,6,1,11,0,0,0,6,5,29,52,16,Yes
wicket,org.apache.wicket.markup.html.form.ChoiceRenderer,ChoiceRenderer,Public Generic Class,6,1,10,5,2,16,3,13,0,1,65,71,1.09,5,5,17,15,0,8,25,24,6,2,149,4,1,2,6,67,25,0,0,6,22,36,13,Yes
wicket,org.apache.wicket.markup.html.form.DropDownChoice,DropDownChoice,Public Generic Class,415,0,6,9,1,15,2,17,0,1,88,164,1.86,9,9,25,18,0,10,28,24,14,0,269,4,8,2,14,0,0,0,4,10,22,40,18,Yes
wicket,org.apache.wicket.markup.html.form.ListMultipleChoice,ListMultipleChoice,Public Generic Class,402,0,9,6,2,16,1,34,0,3,202,138,0.68,18,18,60,51,0,2,78,76,21,1,374,7,7,5,21,88,81,2,4,15,66,108,40,Yes
wicket,org.apache.wicket.markup.html.form.Radio,Radio,Public Generic Class,304,1,9,4,2,14,2,25,0,2,125,80,0.64,14,14,34,24,0,0,52,42,13,2,230,8,5,2,13,88,69,0,3,10,38,61,23,Yes
wicket,org.apache.wicket.markup.html.form.RadioChoice,RadioChoice,Public Generic Class,426,1,11,9,2,22,2,51,0,1,288,270,0.94,23,23,63,54,0,0,160,98,25,3,609,24,8,3,25,92,83,0,9,16,89,134,50,Yes
wicket,org.apache.wicket.markup.html.form.RadioGroup,RadioGroup,Public Generic Class,365,1,10,4,1,15,2,16,0,1,92,59,0.64,7,7,21,16,0,0,41,26,9,0,167,3,6,2,9,0,0,0,6,3,23,40,12,Yes
wicket,org.apache.wicket.markup.html.form.TextField,TextField,Public Generic Class,371,1,7,7,1,14,1,10,0,1,45,48,1.07,5,5,10,9,0,22,17,15,6,0,103,3,7,2,6,0,0,0,2,4,14,23,8,No
wicket,org.apache.wicket.markup.html.panel.Panel,Panel,Public Abstract Class,290,1,6,4,2,11,2,8,0,2,29,46,1.59,7,7,11,9,0,137,10,8,4,0,83,3,4,1,4,0,0,0,1,3,9,15,6,No
wicket,org.apache.wicket.markup.repeater.Item,Item,Public Generic Class,307,0,4,7,1,11,1,6,0,1,31,44,1.42,2,2,12,11,0,3,9,7,3,0,81,1,7,0,3,0,0,0,0,3,9,16,3,No
wicket,org.apache.wicket.markup.repeater.data.DataView,DataView,Public Abstract Generic Class,340,0,4,6,1,10,1,5,0,1,17,63,3.71,2,2,5,5,0,5,5,4,3,0,85,1,9,0,3,0,0,0,2,1,5,9,3,No
wicket,org.apache.wicket.model.AbstractReadOnlyModel,AbstractReadOnlyModel,Public Abstract Generic Class,4,0,6,5,1,11,2,4,0,1,22,27,1.23,4,4,11,7,0,60,6,4,4,0,53,1,1,0,4,0,0,0,0,4,6,10,3,No
wicket,org.apache.wicket.model.CompoundPropertyModel,CompoundPropertyModel,Public Generic Class,15,0,4,7,1,11,2,12,1,1,57,81,1.42,6,6,21,15,0,0,14,12,5,0,150,1,2,0,6,0,0,0,1,5,15,27,6,No
wicket,org.apache.wicket.model.Model,Model,Public Generic Class,16,0,6,6,1,11,2,18,7,1,98,103,1.05,16,16,29,21,0,18,28,26,9,1,219,3,1,2,16,56,44,0,0,16,24,46,22,Yes
wicket,org.apache.wicket.request.http.WebRequest,WebRequest,Public Abstract Class,22,2,18,7,1,27,1,22,0,5,103,69,0.67,9,9,16,28,0,3,51,20,9,0,194,3,2,2,9,0,0,0,0,9,27,48,7,No
wicket,org.apache.wicket.util.convert.ConversionException,ConversionException,Public Class,17,0,5,6,1,11,1,28,0,1,91,116,1.27,9,9,26,26,0,1,29,28,17,7,235,2,2,1,17,88,88,0,0,17,35,54,18,Yes
wicket,org.apache.wicket.util.convert.MaskConverter,MaskConverter,Public Generic Class,5,0,10,6,2,15,2,7,0,1,53,92,1.74,10,10,11,8,0,0,19,15,5,1,152,2,1,1,5,20,0,0,0,5,14,23,8,No
wicket,org.apache.wicket.validation.validator.RangeValidator,RangeValidator,Public Generic Class,31,0,4,4,1,8,1,6,3,1,29,57,1.97,2,2,11,8,0,1,6,5,3,0,92,1,3,0,6,0,0,0,2,4,6,13,6,No
wicket,org.apache.wicket.markup.html.form.FormComponent,FormComponent,Public Abstract Generic Class,356,1,11,7,2,19,4,154,3,7,888,563,0.63,55,55,165,148,0,13,386,322,62,3,1605,9,5,4,65,93,87,0,18,47,260,434,138,Yes
wicket,org.apache.wicket.request.Request,Request,Public Abstract Class,13,1,9,6,1,15,1,18,0,0,77,135,1.75,8,8,14,21,0,12,30,15,13,0,230,1,1,0,13,0,0,0,0,13,20,36,8,No
wicket,org.apache.wicket.Component,Component,Public Abstract Class,205,1,10,8,2,19,8,392,0,53,2240,1875,0.84,100,100,425,401,28,6,1028,837,205,8,4506,13,1,4,205,98,81,11,38,128,689,1142,443,Yes
wicket,org.apache.wicket.markup.html.list.LoopItem,LoopItem,Public Class,296,0,6,7,1,13,1,7,0,1,39,50,1.28,2,2,9,9,0,2,14,13,6,1,96,3,5,2,6,0,0,0,0,6,13,22,8,No
wicket,org.apache.wicket.threadtest.apps.app1.ResourceTestPage.ResourceTestPage.(Anon_1),(Anon_1),Anonymous Class,322,4,29,1,2,34,1,6,0,1,31,1,0.03,11,11,5,9,0,0,21,13,1,0,38,2,6,1,1,0,0,0,1,0,14,17,2,No
wicket,org.apache.wicket.threadtest.apps.app1.ResourceTestPage.ResourceTestPage.(Anon_1).populateItem.(Anon_2),(Anon_2),Anonymous Class,21,0,5,0,1,5,1,1,0,1,7,0,0,3,3,0,2,0,0,4,1,1,0,8,1,3,0,1,0,0,0,1,0,2,3,1,No
wicket,org.apache.wicket.WicketRuntimeException,WicketRuntimeException,Public Class,4,0,4,3,1,7,1,4,0,1,20,17,0.85,2,2,6,6,0,14,5,4,4,0,41,1,2,0,4,0,0,0,0,4,5,10,4,No
wicket,org.apache.wicket.markup.html.image.Image,Image,Public Class,244,0,9,6,2,16,2,48,0,1,312,238,0.76,18,18,73,64,0,3,131,113,31,5,598,6,3,2,31,86,78,0,11,20,96,164,61,Yes
